id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q103	pl	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Första maj	46	Vad uppmärksammas på första maj i Sverige?	What is marked on May Day in Sweden?	Co upamiętnia się pierwszego maja w Szwecji?	a	Arbetarnas dag med demonstrationer och tal	International Workers' Day with demonstrations and speeches	Dzień pracowników z demonstracjami i przemówieniami	a: Arbetarnas dag med demonstrationer och tal | b: Det nya året med fester och fyrverkerier | c: Våren med brasor och vårsånger | d: Lucia med ljuskrona och lussebullar	a: International Workers' Day with demonstrations and speeches | b: The new year with parties and fireworks | c: Spring with bonfires and spring songs | d: Lucia with a crown of lights and saffron buns	a: Dzień pracowników z demonstracjami i przemówieniami | b: Nowy rok z przyjęciami i fajerwerkami | c: Wiosna z ogniskami i pieśniami wiosennymi | d: Lucia z koroną ze świateł i bułeczkami szafranowymi	Första maj är arbetarnas dag internationellt och är en helgdag i Sverige. Dagen uppmärksammas av arbetarrörelsen med demonstrationer runt om i landet, och personer från fackförbund, politiska partier och andra grupper håller tal om sociala och politiska frågor.	May Day is International Workers’ Day and a public holiday in Sweden. The labour movement marks the day with demonstrations around the country, and people from trade unions, political parties, and other groups give speeches about social and political issues.	Pierwszy maja jest międzynarodowym dniem pracowników i dniem wolnym w Szwecji. Ruch robotniczy upamiętnia ten dzień demonstracjami w całym kraju, a osoby ze związków zawodowych, partii politycznych i innych grup wygłaszają przemówienia o sprawach społecznych i politycznych.	pending_native_review	pending_reviewer_notes
q104	pl	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Alla helgons dag	46	Vad är vanligt att göra på Alla helgons dag i Sverige?	How is All Saints’ Day commonly observed in Sweden?	Co zwykle robi się w Dzień Wszystkich Świętych w Szwecji?	a	Tända ljus på gravar för att minnas och hedra dem som har dött	Light candles on graves to remember and honour people who have died	Zapalać świece na grobach, aby pamiętać i uczcić zmarłych	a: Tända ljus på gravar för att minnas och hedra dem som har dött | b: Öppna en adventskalender varje dag fram till julafton | c: Fira det nya året på natten med fyrverkerier | d: Välkomna våren med stora brasor	a: Light candles on graves to remember and honour people who have died | b: Open an Advent calendar every day until Christmas Eve | c: Celebrate the new year at night with fireworks | d: Welcome spring with large bonfires	a: Zapalać świece na grobach, aby pamiętać i uczcić zmarłych | b: Otwierać kalendarz adwentowy codziennie do Wigilii | c: Świętować nowy rok nocą fajerwerkami | d: Witać wiosnę dużymi ogniskami	Alla helgons dag är en kristen helgdag då många går till kyrkogården och tänder ljus på släktingars och vänners gravar. Ljusen används för att minnas och hedra dem som har dött; adventskalender, nyårsfyrverkerier och valborgsbrasor hör till andra högtider.	All Saints’ Day is a Christian holiday when many people go to the cemetery and light candles on relatives’ and friends’ graves. The candles are used to remember and honour people who have died; Advent calendars, New Year fireworks, and Walpurgis bonfires belong to other holidays.	Dzień Wszystkich Świętych jest chrześcijańskim świętem, kiedy wiele osób idzie na cmentarz i zapala świece na grobach krewnych i przyjaciół. Świece służą pamięci i uczczeniu zmarłych; kalendarz adwentowy, noworoczne fajerwerki i ogniska walpurgijskie należą do innych świąt.	pending_native_review	pending_reviewer_notes
q105	pl	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Advent	47	När infaller advent i Sverige?	When does Advent occur in Sweden?	Kiedy przypada Adwent w Szwecji?	a	De fyra söndagarna före juldagen den 25 december	The four Sundays before Christmas Day, 25 December	Cztery niedziele przed Bożym Narodzeniem, 25 grudnia	a: De fyra söndagarna före juldagen den 25 december | b: En lördag i slutet av oktober eller början av november | c: På valborgsmässoafton den 30 april | d: På luciadagen den 13 december	a: The four Sundays before Christmas Day, 25 December | b: A Saturday at the end of October or beginning of November | c: On Walpurgis Night, 30 April | d: On Lucia Day, 13 December	a: Cztery niedziele przed Bożym Narodzeniem, 25 grudnia | b: Sobota pod koniec października albo na początku listopada | c: W noc Walpurgii, 30 kwietnia | d: W dniu Lucii, 13 grudnia	Advent infaller de fyra söndagarna före juldagen den 25 december och var traditionellt en förberedelseperiod inför julen. Alternativen om Alla helgons dag, valborgsmässoafton och luciadagen beskriver andra högtider.	Advent occurs on the four Sundays before Christmas Day, 25 December, and was traditionally a period of preparation for Christmas. The options about All Saints’ Day, Walpurgis Night, and Lucia Day describe other holidays.	Adwent przypada na cztery niedziele przed Bożym Narodzeniem, 25 grudnia, i tradycyjnie był okresem przygotowania do świąt. Odpowiedzi o Dniu Wszystkich Świętych, nocy Walpurgii i dniu Lucii opisują inne święta.	pending_native_review	pending_reviewer_notes
q106	pl	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Jul	47	Vad är vanligt att familjer gör på julafton den 24 december i Sverige?	What do families commonly do on Christmas Eve, 24 December, in Sweden?	Co rodziny zwykle robią w Wigilię, 24 grudnia, w Szwecji?	a	Att samlas, äta särskild julmat och ge varandra julklappar	To gather, eat special Christmas food, and give each other Christmas presents	Spotykają się, jedzą specjalne potrawy świąteczne i dają sobie prezenty	a: Att samlas, äta särskild julmat och ge varandra julklappar | b: Tända stora brasor och sjunga vårsånger | c: Delta i demonstrationer om sociala och politiska frågor | d: Fira det nya året med fyrverkerier vid midnatt	a: To gather, eat special Christmas food, and give each other Christmas presents | b: Light large bonfires and sing spring songs | c: Take part in demonstrations about social and political issues | d: Celebrate the new year with fireworks at midnight	a: Spotykają się, jedzą specjalne potrawy świąteczne i dają sobie prezenty | b: Rozpalają duże ogniska i śpiewają pieśni wiosenne | c: Biorą udział w demonstracjach o sprawach społecznych i politycznych | d: Świętują nowy rok fajerwerkami o północy	Julen är traditionellt en kristen högtid för att fira Jesu födelse och är också en stor familjehögtid i Sverige. På julafton samlas familjer ofta för att umgås, äta särskild julmat och ge julklappar; de andra alternativen hör till valborg, första maj och nyår.	Christmas is traditionally a Christian holiday celebrating the birth of Jesus, and it is also a major family holiday in Sweden. On Christmas Eve, families often gather to spend time together, eat special Christmas food, and give presents; the other options belong to Walpurgis Night, May Day, and New Year.	Boże Narodzenie jest tradycyjnie chrześcijańskim świętem narodzin Jezusa i jest też ważnym świętem rodzinnym w Szwecji. W Wigilię rodziny często spotykają się, spędzają czas razem, jedzą specjalne potrawy świąteczne i dają prezenty; pozostałe odpowiedzi należą do Walpurgii, pierwszego maja i Nowego Roku.	pending_native_review	pending_reviewer_notes
q107	pl	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Nya traditioner	47	Vilka högtider är exempel på traditioner som har kommit till Sverige med invandrare?	Which holidays are examples of traditions that have come to Sweden with immigrants?	Które święta są przykładami tradycji, które przybyły do Szwecji z imigrantami?	a	Id al-fitr samt Nouruz och Newroz	Eid al-Fitr and Nouruz/Newroz	Eid al-Fitr oraz Nouruz i Newroz	a: Id al-fitr samt Nouruz och Newroz | b: Midsommar och Lucia | c: Sveriges nationaldag och första maj | d: Valborgsmässoafton och alla helgons dag	a: Eid al-Fitr and Nouruz/Newroz | b: Midsummer and Lucia | c: Sweden’s National Day and May Day | d: Walpurgis Night and All Saints’ Day	a: Eid al-Fitr oraz Nouruz i Newroz | b: Midsommar i Lucia | c: Święto narodowe Szwecji i pierwszy maja | d: Noc Walpurgii i Wszystkich Świętych	Människor som flyttar till andra länder kan ta med sig traditioner och anpassa dem till nya platser. Exempel är Id al-fitr, som avslutar fastemånaden ramadan, och de persiska och kurdiska nyårstraditionerna Nouruz och Newroz vid vårdagjämningen.	People who move to other countries can bring traditions with them and adapt them to new places. Examples include Eid al-Fitr, which ends the fasting month of Ramadan, and the Persian and Kurdish New Year traditions Nouruz and Newroz at the spring equinox.	Ludzie, którzy przenoszą się do innych krajów, mogą zabierać ze sobą tradycje i dostosowywać je do nowych miejsc. Przykłady to Eid al-Fitr, który kończy miesiąc postu Ramadan, oraz perskie i kurdyjskie tradycje noworoczne Nouruz i Newroz podczas równonocy wiosennej.	pending_native_review	pending_reviewer_notes
q108	pl	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Hinduism och buddhism	43	Vad finns på olika platser i Sverige för buddhister och hinduer?	What exists in different places in Sweden for Buddhists and Hindus?	Co istnieje w różnych miejscach Szwecji dla buddystów i hinduistów?	a	Buddhistiska och hinduiska församlingar och tempel	Buddhist and Hindu congregations and temples	Buddyjskie i hinduistyczne wspólnoty oraz świątynie	a: Buddhistiska och hinduiska församlingar och tempel | b: Statliga myndigheter som väljer religion | c: Kommunala domstolar för religiösa frågor | d: Endast Svenska kyrkans församlingar	a: Buddhist and Hindu congregations and temples | b: Government agencies that choose religion | c: Municipal courts for religious questions | d: Only Church of Sweden congregations	a: Buddyjskie i hinduistyczne wspólnoty oraz świątynie | b: Urzędy państwowe wybierające religię | c: Sądy gminne do spraw religijnych | d: Tylko parafie Kościoła Szwecji	Det finns både buddhistiska och hinduiska församlingar och tempel på olika platser i Sverige. Där genomförs böner, ritualer och religiösa fester; myndigheter, domstolar och Svenska kyrkan har inte den rollen.	There are both Buddhist and Hindu congregations and temples in different places in Sweden. Prayers, rituals, and religious festivals take place there; agencies, courts, and the Church of Sweden do not have that role.	W różnych miejscach Szwecji istnieją zarówno buddyjskie, jak i hinduistyczne wspólnoty oraz świątynie. Odbywają się tam modlitwy, rytuały i święta religijne; urzędy, sądy i Kościół Szwecji nie pełnią tej roli.	pending_native_review	pending_reviewer_notes
q109	pl	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionens roll	42	Vilket påstående om religionens roll i Sverige stämmer?	Which statement about the role of religion in Sweden is correct?	Które stwierdzenie o roli religii w Szwecji jest prawidłowe?	a	Religionens roll har minskat, men religionsfrågor har fått större uppmärksamhet	The role of religion has decreased, but religious questions have received more attention	Rola religii zmalała, ale kwestie religijne zyskały większą uwagę	a: Religionens roll har minskat, men religionsfrågor har fått större uppmärksamhet | b: Alla religiösa högtider har förbjudits i Sverige | c: Bara en världsreligion är representerad i Sverige | d: Svenska kyrkans medlemsantal ökar	a: The role of religion has decreased, but religious questions have received more attention | b: All religious holidays have been banned in Sweden | c: Only one world religion is represented in Sweden | d: Church of Sweden membership is increasing	a: Rola religii zmalała, ale kwestie religijne zyskały większą uwagę | b: Wszystkie święta religijne zostały w Szwecji zakazane | c: Tylko jedna religia światowa jest reprezentowana w Szwecji | d: Liczba członków Kościoła Szwecji rośnie	Kristendomen har satt många kulturella spår i Sverige, men religionens roll i samhället har minskat. Samtidigt har religion och religiösa frågor fått större uppmärksamhet, och nästan alla världens religioner finns representerade i Sverige; därför är de andra alternativen fel.	Christianity has left many cultural traces in Sweden, but the role of religion in society has decreased. At the same time, religion and religious questions have received more attention, and almost all world religions are represented in Sweden; that makes the other options incorrect.	Chrześcijaństwo zostawiło w Szwecji wiele śladów kulturowych, ale rola religii w społeczeństwie zmalała. Jednocześnie religia i kwestie religijne zyskały większą uwagę, a prawie wszystkie religie świata są reprezentowane w Szwecji; dlatego pozostałe odpowiedzi są błędne.	pending_native_review	pending_reviewer_notes
q110	pl	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Judendom	43	Vilket påstående om judendomens historia i Sverige stämmer?	Which statement about Judaism's history in Sweden is correct?	Które stwierdzenie o historii judaizmu w Szwecji jest prawidłowe?	a	Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870	Jews received full civil rights in Sweden only in 1870	Żydzi uzyskali pełne prawa obywatelskie w Szwecji dopiero w 1870 roku	a: Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870 | b: Judendom kom till Sverige först efter år 2000 | c: Det finns inga judiska församlingar eller synagogor i dagens Sverige | d: Judendom är den största religionen i Sverige	a: Jews received full civil rights in Sweden only in 1870 | b: Judaism came to Sweden only after 2000 | c: There are no Jewish congregations or synagogues in Sweden today | d: Judaism is the largest religion in Sweden	a: Żydzi uzyskali pełne prawa obywatelskie w Szwecji dopiero w 1870 roku | b: Judaizm dotarł do Szwecji dopiero po 2000 roku | c: W dzisiejszej Szwecji nie ma żadnych wspólnot żydowskich ani synagog | d: Judaizm jest największą religią w Szwecji	Judendomens historia i Sverige kan spåras tillbaka till 1700-talet. Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870, och i dag finns flera judiska församlingar och synagogor; därför är alternativen om år 2000, inga församlingar eller största religion fel.	Judaism's history in Sweden can be traced back to the 18th century. Jews received full civil rights in Sweden only in 1870, and today there are several Jewish congregations and synagogues; therefore the options about the year 2000, no congregations, or being the largest religion are incorrect.	Historię judaizmu w Szwecji można prześledzić do XVIII wieku. Żydzi uzyskali pełne prawa obywatelskie w Szwecji dopiero w 1870 roku, a dziś istnieje kilka wspólnot żydowskich i synagog; dlatego odpowiedzi o roku 2000, braku wspólnot albo największej religii są błędne.	pending_native_review	pending_reviewer_notes
q111	pl	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad är ett mål med religionskunskapen i svensk skola?	What is one goal of religion studies in Swedish schools?	Jaki jest jeden z celów nauczania religii w szwedzkich szkołach?	a	Att främja förståelse, tolerans och respekt för olikheter	To promote understanding, tolerance, and respect for differences	Promowanie zrozumienia, tolerancji i szacunku dla różnic	a: Att främja förståelse, tolerans och respekt för olikheter | b: Att bestämma vilken religion elever ska tillhöra | c: Att förbjuda elever att tala om livsåskådningar | d: Att bara undervisa om en religion från Sverige	a: To promote understanding, tolerance, and respect for differences | b: To decide which religion pupils should belong to | c: To forbid pupils from talking about worldviews | d: To teach only about one religion from Sweden	a: Promowanie zrozumienia, tolerancji i szacunku dla różnic | b: Decydowanie, do której religii uczniowie powinni należeć | c: Zakazywanie uczniom rozmów o światopoglądach | d: Nauczanie tylko o jednej religii ze Szwecji	Religionskunskapen ska ge elever en bred förståelse för olika religioner, trosuppfattningar och livsåskådningar från hela världen. Målet är att främja förståelse, tolerans och respekt för olikheter; därför är alternativen om tvång, förbud eller bara en religion fel.	Religion studies should give pupils a broad understanding of different religions, beliefs, and worldviews from around the world. The goal is to promote understanding, tolerance, and respect for differences; therefore the options about coercion, prohibition, or only one religion are incorrect.	Nauczanie religii powinno dawać uczniom szerokie zrozumienie różnych religii, wierzeń i światopoglądów z całego świata. Celem jest promowanie zrozumienia, tolerancji i szacunku dla różnic; dlatego odpowiedzi o przymusie, zakazie lub tylko jednej religii są błędne.	pending_native_review	pending_reviewer_notes
q112	pl	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Islam	44	När byggdes Sveriges första moskéer?	When were Sweden's first mosques built?	Kiedy zbudowano pierwsze meczety w Szwecji?	a	Under 1970-talet	During the 1970s	W latach 70. XX wieku	a: Under 1970-talet | b: I början av 1900-talet | c: År 2000 | d: Under medeltiden	a: During the 1970s | b: At the beginning of the 20th century | c: In 2000 | d: During the Middle Ages	a: W latach 70. XX wieku | b: Na początku XX wieku | c: W 2000 roku | d: W średniowieczu	I början av 1900-talet fanns bara ett fåtal muslimer i Sverige, och antalet ökade genom invandring efter andra världskriget. Under 1970-talet byggdes Sveriges första moskéer; år 2000 gäller Stockholms moské och medeltiden hör till andra delar av religionshistorien.	At the beginning of the 20th century there were only a few Muslims in Sweden, and the number increased through immigration after the Second World War. Sweden's first mosques were built during the 1970s; the year 2000 refers to Stockholm Mosque, and the Middle Ages belong to other parts of religious history.	Na początku XX wieku w Szwecji było tylko niewielu muzułmanów, a ich liczba wzrosła dzięki imigracji po drugiej wojnie światowej. Pierwsze meczety w Szwecji zbudowano w latach 70. XX wieku; rok 2000 dotyczy meczetu w Sztokholmie, a średniowiecze należy do innych części historii religii.	pending_native_review	pending_reviewer_notes
q113	pl	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Kristendom	43	Vilka kristna kyrkor eller samfund finns i dagens Sverige?	Which Christian churches or communities exist in Sweden today?	Jakie kościoły lub wspólnoty chrześcijańskie istnieją dziś w Szwecji?	a	Ortodoxa kyrkor, katolska kyrkan och protestantiska kyrkor	Orthodox churches, the Catholic Church, and Protestant churches	Kościoły prawosławne, Kościół katolicki i kościoły protestanckie	a: Ortodoxa kyrkor, katolska kyrkan och protestantiska kyrkor | b: Bara Svenska kyrkan och inga andra samfund | c: Endast buddhistiska och hinduiska tempel | d: Moskéer och muslimska bönelokaler	a: Orthodox churches, the Catholic Church, and Protestant churches | b: Only the Church of Sweden and no other communities | c: Only Buddhist and Hindu temples | d: Mosques and Muslim prayer rooms	a: Kościoły prawosławne, Kościół katolicki i kościoły protestanckie | b: Tylko Kościół Szwecji i żadnych innych wspólnot | c: Tylko świątynie buddyjskie i hinduistyczne | d: Meczety i muzułmańskie sale modlitwy	I dagens Sverige finns många kristna samfund som representerar olika traditioner och trosinriktningar. Exempel är ortodoxa kyrkor, katolska kyrkan och olika protestantiska kyrkor; alternativen om bara Svenska kyrkan, buddhistiska och hinduiska tempel eller moskéer beskriver andra eller för snäva delar.	In present-day Sweden there are many Christian communities representing different traditions and beliefs. Examples include Orthodox churches, the Catholic Church, and different Protestant churches; the options about only the Church of Sweden, Buddhist and Hindu temples, or mosques describe other or too narrow parts.	W dzisiejszej Szwecji istnieje wiele wspólnot chrześcijańskich reprezentujących różne tradycje i kierunki wiary. Przykładami są kościoły prawosławne, Kościół katolicki i różne kościoły protestanckie; odpowiedzi o samym Kościele Szwecji, świątyniach buddyjskich i hinduistycznych albo meczetach opisują inne lub zbyt wąskie części.	pending_native_review	pending_reviewer_notes
q114	pl	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Hinduism och buddhism	43	Vad bidrog till kontakter med hinduer och buddhister i Sverige under 1900-talet?	What contributed to contacts with Hindus and Buddhists in Sweden during the 20th century?	Co przyczyniło się do kontaktów z hinduistami i buddystami w Szwecji w XX wieku?	a	Resor till Asien och ökat intresse för meditation och yoga	Travel to Asia and increased interest in meditation and yoga	Podróże do Azji i wzrost zainteresowania medytacją oraz jogą	a: Resor till Asien och ökat intresse för meditation och yoga | b: Byggandet av Sveriges första moskéer under 1970-talet | c: Nationaldagen som helgdag genom ett riksdagsbeslut | d: Svenska kyrkans separation från staten år 2000	a: Travel to Asia and increased interest in meditation and yoga | b: The building of Sweden's first mosques during the 1970s | c: National Day becoming a public holiday through a Riksdag decision | d: The Church of Sweden's separation from the state in 2000	a: Podróże do Azji i wzrost zainteresowania medytacją oraz jogą | b: Budowa pierwszych meczetów w Szwecji w latach 70. XX wieku | c: Uczynienie Święta Narodowego dniem wolnym decyzją Riksdagu | d: Oddzielenie Kościoła Szwecji od państwa w 2000 roku	Kontakterna med hinduer och buddhister i Sverige började främst under 1900-talet, bland annat genom resor till Asien och ett ökat intresse för meditation och yoga. De andra alternativen handlar i stället om islam, nationaldagen eller relationen mellan kyrka och stat.	Contacts with Hindus and Buddhists in Sweden mainly began during the 20th century, including through travel to Asia and increased interest in meditation and yoga. The other options instead concern Islam, National Day, or the relationship between church and state.	Kontakty z hinduistami i buddystami w Szwecji zaczęły się głównie w XX wieku, między innymi przez podróże do Azji i rosnące zainteresowanie medytacją oraz jogą. Pozostałe odpowiedzi dotyczą islamu, Święta Narodowego albo relacji między Kościołem a państwem.	pending_native_review	pending_reviewer_notes
q115	pl	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad blev tillåtet för svenskar år 1860?	What became permitted for Swedes in 1860?	Co stało się dozwolone dla Szwedów w 1860 roku?	a	Att lämna Svenska kyrkan, men bara om man gick med i ett annat kristet samfund	To leave the Church of Sweden, but only if they joined another Christian community	Opuszczenie Kościoła Szwecji, ale tylko jeśli dołączyło się do innej wspólnoty chrześcijańskiej	a: Att lämna Svenska kyrkan, men bara om man gick med i ett annat kristet samfund | b: Att helt fritt välja vilken religion som helst eller ingen religion alls | c: Att staten och Svenska kyrkan skildes åt | d: Att alla gamla kyrkor i Sverige blev statliga myndigheter	a: To leave the Church of Sweden, but only if they joined another Christian community | b: To freely choose any religion or none | c: That the state and the Church of Sweden separated | d: That all old churches in Sweden became government agencies	a: Opuszczenie Kościoła Szwecji, ale tylko jeśli dołączyło się do innej wspólnoty chrześcijańskiej | b: Całkowicie swobodny wybór dowolnej religii albo braku religii | c: Oddzielenie państwa od Kościoła Szwecji | d: Przekształcenie wszystkich starych kościołów w Szwecji w urzędy państwowe	År 1860 blev det tillåtet för svenskar att lämna Svenska kyrkan, men bara om de gick med i ett annat kristet samfund. Full frihet att välja religion eller ingen religion kom med religionsfrihetslagen 1951, och separationen mellan staten och Svenska kyrkan skedde år 2000.	In 1860, Swedes were allowed to leave the Church of Sweden, but only if they joined another Christian community. Full freedom to choose any religion or none came with the Religious Freedom Act of 1951, and the separation between the state and the Church of Sweden took place in 2000.	W 1860 roku Szwedom pozwolono opuścić Kościół Szwecji, ale tylko jeśli dołączyli do innej wspólnoty chrześcijańskiej. Pełna wolność wyboru religii albo braku religii przyszła wraz z ustawą o wolności religijnej z 1951 roku, a oddzielenie państwa od Kościoła Szwecji nastąpiło w 2000 roku.	pending_native_review	pending_reviewer_notes
q116	pl	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad skyddar regeringsformen när det gäller religion?	What does the Instrument of Government protect regarding religion?	Co chroni Akt o formie rządu w sprawach religii?	a	Rätten att utöva sin religion och att skyddas mot diskriminering på grund av tro	The right to practice one’s religion and to be protected from discrimination because of belief	Prawo do praktykowania swojej religii i ochrona przed dyskryminacją z powodu wiary	a: Rätten att utöva sin religion och att skyddas mot diskriminering på grund av tro | b: Att staten väljer religion åt varje invånare | c: Att bara medlemmar i Svenska kyrkan får utöva religion | d: Att skolans religionskunskap ersätter alla andra ämnen	a: The right to practice one’s religion and to be protected from discrimination because of belief | b: That the state chooses a religion for each resident | c: That only members of the Church of Sweden may practice religion | d: That school religion studies replace all other subjects	a: Prawo do praktykowania swojej religii i ochrona przed dyskryminacją z powodu wiary | b: Żeby państwo wybierało religię dla każdego mieszkańca | c: Że tylko członkowie Kościoła Szwecji mogą praktykować religię | d: Że szkolna nauka religii zastępuje wszystkie inne przedmioty	Regeringsformen är en av Sveriges grundlagar och ger alla rätt att utöva sin religion. Den innebär också att ingen får diskrimineras på grund av sin tro eller religiösa uppfattning; de andra alternativen går emot religionsfriheten eller blandar ihop den med skolan.	The Instrument of Government is one of Sweden’s constitutional laws and gives everyone the right to practice their religion. It also means no one may be discriminated against because of faith or religious belief; the other options contradict religious freedom or confuse it with school.	Akt o formie rządu jest jedną z ustaw zasadniczych Szwecji i daje wszystkim prawo do praktykowania swojej religii. Oznacza też, że nikt nie może być dyskryminowany z powodu wiary lub przekonań religijnych; pozostałe odpowiedzi przeczą wolności religijnej albo mylą ją ze szkołą.	pending_native_review	pending_reviewer_notes
q117	pl	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionens roll	42	Vilka kristna högtider firar många svenskar även om de inte ser sig som religiösa?	Which Christian holidays do many Swedes celebrate even if they do not see themselves as religious?	Które chrześcijańskie święta obchodzi wielu Szwedów, nawet jeśli nie uważa się za religijnych?	a	Jul och påsk	Christmas and Easter	Boże Narodzenie i Wielkanoc	a: Jul och påsk | b: Id al-fitr och Newroz | c: Sveriges nationaldag och första maj | d: Valborgsmässoafton och midsommar	a: Christmas and Easter | b: Eid al-Fitr and Newroz | c: Sweden’s National Day and May Day | d: Walpurgis Night and Midsummer	a: Boże Narodzenie i Wielkanoc | b: Eid al-Fitr i Newroz | c: Święto Narodowe Szwecji i pierwszy maja | d: Noc Walpurgii i midsommar	Kristendomen har lämnat många kulturella spår i Sverige. Många svenskar firar fortfarande kristna högtider som jul och påsk även om de inte ser sig själva som religiösa; de andra alternativen beskriver andra traditioner eller högtider.	Christianity has left many cultural traces in Sweden. Many Swedes still celebrate Christian holidays such as Christmas and Easter even if they do not see themselves as religious; the other options describe other traditions or holidays.	Chrześcijaństwo zostawiło w Szwecji wiele śladów kulturowych. Wielu Szwedów nadal obchodzi chrześcijańskie święta, takie jak Boże Narodzenie i Wielkanoc, nawet jeśli nie uważa się za religijnych; pozostałe odpowiedzi opisują inne tradycje lub święta.	pending_native_review	pending_reviewer_notes
q118	pl	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionens roll	42	Vilka religiösa ritualer är fortfarande vanliga i Sverige?	Which religious rituals are still common in Sweden?	Jakie rytuały religijne są nadal powszechne w Szwecji?	a	Dop, bröllop i kyrkan och kristen begravning	Baptisms, church weddings, and Christian funerals	Chrzty, śluby kościelne i chrześcijańskie pogrzeby	a: Dop, bröllop i kyrkan och kristen begravning | b: Endast statliga ceremonier utan religiösa inslag | c: Bara högtider som kommit med invandrare | d: Enbart gudstjänster på juldagen	a: Baptisms, church weddings, and Christian funerals | b: Only state ceremonies without religious elements | c: Only holidays that came with immigrants | d: Only church services on Christmas Day	a: Chrzty, śluby kościelne i chrześcijańskie pogrzeby | b: Tylko ceremonie państwowe bez elementów religijnych | c: Tylko święta, które przyszły z imigrantami | d: Wyłącznie nabożeństwa w pierwszy dzień Bożego Narodzenia	Dop, bröllop i kyrkan och kristen begravning är fortfarande vanliga religiösa ritualer i Sverige, även bland medlemmar som inte beskriver sig som troende. De andra alternativen gör ritualerna för snäva eller blandar ihop dem med andra slags ceremonier och högtider.	Baptisms, church weddings, and Christian funerals are still common religious rituals in Sweden, even among members who do not describe themselves as believers. The other options make the rituals too narrow or confuse them with other kinds of ceremonies and holidays.	Chrzty, śluby kościelne i chrześcijańskie pogrzeby są nadal powszechnymi rytuałami religijnymi w Szwecji, nawet wśród osób, które nie opisują siebie jako wierzących. Pozostałe odpowiedzi zbyt zawężają rytuały albo mylą je z innymi ceremoniami i świętami.	pending_native_review	pending_reviewer_notes
q119	pl	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Kristendom	43	Vad var Sverige under medeltiden innan Svenska kyrkans lutherska tradition växte fram?	What was Sweden during the Middle Ages before the Church of Sweden’s Lutheran tradition developed?	Czym była Szwecja w średniowieczu, zanim rozwinęła się luterańska tradycja Kościoła Szwecji?	a	Ett katolskt land	A Catholic country	Krajem katolickim	a: Ett katolskt land | b: Ett buddhistiskt kungarike | c: Ett land utan kristna kyrkor | d: Ett land där islam var störst	a: A Catholic country | b: A Buddhist kingdom | c: A country without Christian churches | d: A country where Islam was largest	a: Krajem katolickim | b: Królestwem buddyjskim | c: Krajem bez chrześcijańskich kościołów | d: Krajem, w którym islam był największy	Svenska kyrkan har historiska rötter i den lutherska, protestantiska traditionen som grundades på 1500-talet. Innan dess, under medeltiden, var Sverige ett katolskt land, och därför är alternativen om buddhism, inga kristna kyrkor eller islam fel.	The Church of Sweden has historical roots in the Lutheran Protestant tradition founded in the 16th century. Before that, during the Middle Ages, Sweden was a Catholic country, so the options about Buddhism, no Christian churches, or Islam are incorrect.	Kościół Szwecji ma historyczne korzenie w luterańskiej tradycji protestanckiej założonej w XVI wieku. Wcześniej, w średniowieczu, Szwecja była krajem katolickim, dlatego odpowiedzi o buddyzmie, braku kościołów chrześcijańskich lub islamie są błędne.	pending_native_review	pending_reviewer_notes
