id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q106	zh-Hans	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Jul	47	Vad är vanligt att familjer gör på julafton den 24 december i Sverige?	What do families commonly do on Christmas Eve, 24 December, in Sweden?	在瑞典，家庭在 12 月 24 日平安夜通常会做什么？	a	Att samlas, äta särskild julmat och ge varandra julklappar	To gather, eat special Christmas food, and give each other Christmas presents	聚在一起，吃特别的圣诞食物，互送圣诞礼物	a: Att samlas, äta särskild julmat och ge varandra julklappar | b: Tända stora brasor och sjunga vårsånger | c: Delta i demonstrationer om sociala och politiska frågor | d: Fira det nya året med fyrverkerier vid midnatt	a: To gather, eat special Christmas food, and give each other Christmas presents | b: Light large bonfires and sing spring songs | c: Take part in demonstrations about social and political issues | d: Celebrate the new year with fireworks at midnight	a: 聚在一起，吃特别的圣诞食物，互送圣诞礼物 | b: 点大型篝火并唱春天歌曲 | c: 参加关于社会和政治问题的示威 | d: 午夜以烟花庆祝新年	Julen är traditionellt en kristen högtid för att fira Jesu födelse och är också en stor familjehögtid i Sverige. På julafton samlas familjer ofta för att umgås, äta särskild julmat och ge julklappar; de andra alternativen hör till valborg, första maj och nyår.	Christmas is traditionally a Christian holiday celebrating the birth of Jesus, and it is also a major family holiday in Sweden. On Christmas Eve, families often gather to spend time together, eat special Christmas food, and give presents; the other options belong to Walpurgis Night, May Day, and New Year.	圣诞节传统上是庆祝耶稣诞生的基督教节日，在瑞典也是重要的家庭节日。平安夜，家庭常聚在一起相处、吃特别的圣诞食物并送圣诞礼物；其他选项属于瓦尔普吉斯、五一和新年。	pending_native_review	pending_reviewer_notes
q107	zh-Hans	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Nya traditioner	47	Vilka högtider är exempel på traditioner som har kommit till Sverige med invandrare?	Which holidays are examples of traditions that have come to Sweden with immigrants?	哪些节日是随移民来到瑞典的传统例子？	a	Id al-fitr samt Nouruz och Newroz	Eid al-Fitr and Nouruz/Newroz	开斋节以及 Nouruz 和 Newroz	a: Id al-fitr samt Nouruz och Newroz | b: Midsommar och Lucia | c: Sveriges nationaldag och första maj | d: Valborgsmässoafton och alla helgons dag	a: Eid al-Fitr and Nouruz/Newroz | b: Midsummer and Lucia | c: Sweden’s National Day and May Day | d: Walpurgis Night and All Saints’ Day	a: 开斋节以及 Nouruz 和 Newroz | b: 仲夏节和露西亚 | c: 瑞典国庆日和五一节 | d: 瓦尔普吉斯之夜和诸圣日	Människor som flyttar till andra länder kan ta med sig traditioner och anpassa dem till nya platser. Exempel är Id al-fitr, som avslutar fastemånaden ramadan, och de persiska och kurdiska nyårstraditionerna Nouruz och Newroz vid vårdagjämningen.	People who move to other countries can bring traditions with them and adapt them to new places. Examples include Eid al-Fitr, which ends the fasting month of Ramadan, and the Persian and Kurdish New Year traditions Nouruz and Newroz at the spring equinox.	搬到其他国家的人可以带来传统，并使它们适应新的地方。例子包括结束斋月的开斋节，以及春分时的波斯和库尔德新年传统 Nouruz 和 Newroz。	pending_native_review	pending_reviewer_notes
q108	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Hinduism och buddhism	43	Vad finns på olika platser i Sverige för buddhister och hinduer?	What exists in different places in Sweden for Buddhists and Hindus?	在瑞典不同地方，佛教徒和印度教徒有什么？	a	Buddhistiska och hinduiska församlingar och tempel	Buddhist and Hindu congregations and temples	佛教和印度教社群及寺庙	a: Buddhistiska och hinduiska församlingar och tempel | b: Statliga myndigheter som väljer religion | c: Kommunala domstolar för religiösa frågor | d: Endast Svenska kyrkans församlingar	a: Buddhist and Hindu congregations and temples | b: Government agencies that choose religion | c: Municipal courts for religious questions | d: Only Church of Sweden congregations	a: 佛教和印度教社群及寺庙 | b: 选择宗教的国家机关 | c: 处理宗教问题的市镇法院 | d: 只有瑞典教会的堂区	Det finns både buddhistiska och hinduiska församlingar och tempel på olika platser i Sverige. Där genomförs böner, ritualer och religiösa fester; myndigheter, domstolar och Svenska kyrkan har inte den rollen.	There are both Buddhist and Hindu congregations and temples in different places in Sweden. Prayers, rituals, and religious festivals take place there; agencies, courts, and the Church of Sweden do not have that role.	瑞典不同地方有佛教和印度教社群及寺庙。在那里会进行祈祷、仪式和宗教节庆；机关、法院和瑞典教会没有这个角色。	pending_native_review	pending_reviewer_notes
q109	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionens roll	42	Vilket påstående om religionens roll i Sverige stämmer?	Which statement about the role of religion in Sweden is correct?	关于宗教在瑞典的作用，哪个说法正确？	a	Religionens roll har minskat, men religionsfrågor har fått större uppmärksamhet	The role of religion has decreased, but religious questions have received more attention	宗教的作用已减少，但宗教问题受到更多关注	a: Religionens roll har minskat, men religionsfrågor har fått större uppmärksamhet | b: Alla religiösa högtider har förbjudits i Sverige | c: Bara en världsreligion är representerad i Sverige | d: Svenska kyrkans medlemsantal ökar	a: The role of religion has decreased, but religious questions have received more attention | b: All religious holidays have been banned in Sweden | c: Only one world religion is represented in Sweden | d: Church of Sweden membership is increasing	a: 宗教的作用已减少，但宗教问题受到更多关注 | b: 瑞典禁止了所有宗教节日 | c: 瑞典只代表一个世界宗教 | d: 瑞典教会会员数正在增加	Kristendomen har satt många kulturella spår i Sverige, men religionens roll i samhället har minskat. Samtidigt har religion och religiösa frågor fått större uppmärksamhet, och nästan alla världens religioner finns representerade i Sverige; därför är de andra alternativen fel.	Christianity has left many cultural traces in Sweden, but the role of religion in society has decreased. At the same time, religion and religious questions have received more attention, and almost all world religions are represented in Sweden; that makes the other options incorrect.	基督教在瑞典留下了许多文化痕迹，但宗教在社会中的作用已经减少。同时，宗教和宗教问题受到更多关注，几乎所有世界宗教在瑞典都有代表；因此其他选项不正确。	pending_native_review	pending_reviewer_notes
q110	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Judendom	43	Vilket påstående om judendomens historia i Sverige stämmer?	Which statement about Judaism's history in Sweden is correct?	关于犹太教在瑞典的历史，哪个说法正确？	a	Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870	Jews received full civil rights in Sweden only in 1870	犹太人在瑞典直到 1870 年才获得完整公民权利	a: Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870 | b: Judendom kom till Sverige först efter år 2000 | c: Det finns inga judiska församlingar eller synagogor i dagens Sverige | d: Judendom är den största religionen i Sverige	a: Jews received full civil rights in Sweden only in 1870 | b: Judaism came to Sweden only after 2000 | c: There are no Jewish congregations or synagogues in Sweden today | d: Judaism is the largest religion in Sweden	a: 犹太人在瑞典直到 1870 年才获得完整公民权利 | b: 犹太教直到 2000 年后才来到瑞典 | c: 今天瑞典没有犹太社群或犹太会堂 | d: 犹太教是瑞典最大的宗教	Judendomens historia i Sverige kan spåras tillbaka till 1700-talet. Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870, och i dag finns flera judiska församlingar och synagogor; därför är alternativen om år 2000, inga församlingar eller största religion fel.	Judaism's history in Sweden can be traced back to the 18th century. Jews received full civil rights in Sweden only in 1870, and today there are several Jewish congregations and synagogues; therefore the options about the year 2000, no congregations, or being the largest religion are incorrect.	犹太教在瑞典的历史可以追溯到 18 世纪。犹太人在瑞典直到 1870 年才获得完整公民权利，今天也有多个犹太社群和犹太会堂；因此关于 2000 年、没有社群或是最大宗教的选项都不正确。	pending_native_review	pending_reviewer_notes
q111	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad är ett mål med religionskunskapen i svensk skola?	What is one goal of religion studies in Swedish schools?	瑞典学校宗教知识教育的一个目标是什么？	a	Att främja förståelse, tolerans och respekt för olikheter	To promote understanding, tolerance, and respect for differences	促进对差异的理解、宽容和尊重	a: Att främja förståelse, tolerans och respekt för olikheter | b: Att bestämma vilken religion elever ska tillhöra | c: Att förbjuda elever att tala om livsåskådningar | d: Att bara undervisa om en religion från Sverige	a: To promote understanding, tolerance, and respect for differences | b: To decide which religion pupils should belong to | c: To forbid pupils from talking about worldviews | d: To teach only about one religion from Sweden	a: 促进对差异的理解、宽容和尊重 | b: 决定学生应属于哪个宗教 | c: 禁止学生谈论人生观 | d: 只教授来自瑞典的一个宗教	Religionskunskapen ska ge elever en bred förståelse för olika religioner, trosuppfattningar och livsåskådningar från hela världen. Målet är att främja förståelse, tolerans och respekt för olikheter; därför är alternativen om tvång, förbud eller bara en religion fel.	Religion studies should give pupils a broad understanding of different religions, beliefs, and worldviews from around the world. The goal is to promote understanding, tolerance, and respect for differences; therefore the options about coercion, prohibition, or only one religion are incorrect.	宗教知识教育应让学生广泛了解世界各地不同的宗教、信仰和人生观。目标是促进对差异的理解、宽容和尊重；强迫、禁止或只教一个宗教的选项不符合这一目标。	pending_native_review	pending_reviewer_notes
q112	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Islam	44	När byggdes Sveriges första moskéer?	When were Sweden's first mosques built?	瑞典第一批清真寺是什么时候建成的？	a	Under 1970-talet	During the 1970s	在 1970 年代	a: Under 1970-talet | b: I början av 1900-talet | c: År 2000 | d: Under medeltiden	a: During the 1970s | b: At the beginning of the 20th century | c: In 2000 | d: During the Middle Ages	a: 在 1970 年代 | b: 在 20 世纪初 | c: 在 2000 年 | d: 在中世纪	I början av 1900-talet fanns bara ett fåtal muslimer i Sverige, och antalet ökade genom invandring efter andra världskriget. Under 1970-talet byggdes Sveriges första moskéer; år 2000 gäller Stockholms moské och medeltiden hör till andra delar av religionshistorien.	At the beginning of the 20th century there were only a few Muslims in Sweden, and the number increased through immigration after the Second World War. Sweden's first mosques were built during the 1970s; the year 2000 refers to Stockholm Mosque, and the Middle Ages belong to other parts of religious history.	20 世纪初瑞典只有少数穆斯林，第二次世界大战后人数因移民而增加。瑞典第一批清真寺是在 1970 年代建成的；2000 年指的是斯德哥尔摩清真寺，中世纪属于其他宗教历史脉络。	pending_native_review	pending_reviewer_notes
q113	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Kristendom	43	Vilka kristna kyrkor eller samfund finns i dagens Sverige?	Which Christian churches or communities exist in Sweden today?	今天瑞典有哪些基督教教会或团体？	a	Ortodoxa kyrkor, katolska kyrkan och protestantiska kyrkor	Orthodox churches, the Catholic Church, and Protestant churches	东正教教会、天主教会和新教教会	a: Ortodoxa kyrkor, katolska kyrkan och protestantiska kyrkor | b: Bara Svenska kyrkan och inga andra samfund | c: Endast buddhistiska och hinduiska tempel | d: Moskéer och muslimska bönelokaler	a: Orthodox churches, the Catholic Church, and Protestant churches | b: Only the Church of Sweden and no other communities | c: Only Buddhist and Hindu temples | d: Mosques and Muslim prayer rooms	a: 东正教教会、天主教会和新教教会 | b: 只有瑞典教会，没有其他团体 | c: 只有佛教和印度教寺庙 | d: 清真寺和穆斯林礼拜场所	I dagens Sverige finns många kristna samfund som representerar olika traditioner och trosinriktningar. Exempel är ortodoxa kyrkor, katolska kyrkan och olika protestantiska kyrkor; alternativen om bara Svenska kyrkan, buddhistiska och hinduiska tempel eller moskéer beskriver andra eller för snäva delar.	In present-day Sweden there are many Christian communities representing different traditions and beliefs. Examples include Orthodox churches, the Catholic Church, and different Protestant churches; the options about only the Church of Sweden, Buddhist and Hindu temples, or mosques describe other or too narrow parts.	今天瑞典有许多基督教团体，代表不同传统和信仰方向，例如东正教教会、天主教会和不同的新教教会。只说瑞典教会、佛教和印度教寺庙或清真寺，都描述了其他或过于狭窄的部分。	pending_native_review	pending_reviewer_notes
q114	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Hinduism och buddhism	43	Vad bidrog till kontakter med hinduer och buddhister i Sverige under 1900-talet?	What contributed to contacts with Hindus and Buddhists in Sweden during the 20th century?	20 世纪瑞典与印度教徒和佛教徒接触增加的原因是什么？	a	Resor till Asien och ökat intresse för meditation och yoga	Travel to Asia and increased interest in meditation and yoga	前往亚洲旅行，以及对冥想和瑜伽兴趣增加	a: Resor till Asien och ökat intresse för meditation och yoga | b: Byggandet av Sveriges första moskéer under 1970-talet | c: Nationaldagen som helgdag genom ett riksdagsbeslut | d: Svenska kyrkans separation från staten år 2000	a: Travel to Asia and increased interest in meditation and yoga | b: The building of Sweden's first mosques during the 1970s | c: National Day becoming a public holiday through a Riksdag decision | d: The Church of Sweden's separation from the state in 2000	a: 前往亚洲旅行，以及对冥想和瑜伽兴趣增加 | b: 1970 年代瑞典第一批清真寺的兴建 | c: 国庆日经议会决定成为公共假日 | d: 瑞典教会在 2000 年与国家分离	Kontakterna med hinduer och buddhister i Sverige började främst under 1900-talet, bland annat genom resor till Asien och ett ökat intresse för meditation och yoga. De andra alternativen handlar i stället om islam, nationaldagen eller relationen mellan kyrka och stat.	Contacts with Hindus and Buddhists in Sweden mainly began during the 20th century, including through travel to Asia and increased interest in meditation and yoga. The other options instead concern Islam, National Day, or the relationship between church and state.	瑞典与印度教徒和佛教徒的接触主要在 20 世纪开始，其中包括前往亚洲旅行，以及对冥想和瑜伽的兴趣增加。其他选项分别涉及伊斯兰教、国庆日或教会与国家的关系。	pending_native_review	pending_reviewer_notes
q115	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad blev tillåtet för svenskar år 1860?	What became permitted for Swedes in 1860?	1860 年瑞典人被允许做什么？	a	Att lämna Svenska kyrkan, men bara om man gick med i ett annat kristet samfund	To leave the Church of Sweden, but only if they joined another Christian community	离开瑞典教会，但只有在加入另一个基督教团体时才可以	a: Att lämna Svenska kyrkan, men bara om man gick med i ett annat kristet samfund | b: Att helt fritt välja vilken religion som helst eller ingen religion alls | c: Att staten och Svenska kyrkan skildes åt | d: Att alla gamla kyrkor i Sverige blev statliga myndigheter	a: To leave the Church of Sweden, but only if they joined another Christian community | b: To freely choose any religion or none | c: That the state and the Church of Sweden separated | d: That all old churches in Sweden became government agencies	a: 离开瑞典教会，但只有在加入另一个基督教团体时才可以 | b: 完全自由选择任何宗教或完全不选宗教 | c: 国家和瑞典教会分离 | d: 瑞典所有旧教堂都成为政府机关	År 1860 blev det tillåtet för svenskar att lämna Svenska kyrkan, men bara om de gick med i ett annat kristet samfund. Full frihet att välja religion eller ingen religion kom med religionsfrihetslagen 1951, och separationen mellan staten och Svenska kyrkan skedde år 2000.	In 1860, Swedes were allowed to leave the Church of Sweden, but only if they joined another Christian community. Full freedom to choose any religion or none came with the Religious Freedom Act of 1951, and the separation between the state and the Church of Sweden took place in 2000.	1860 年瑞典人被允许离开瑞典教会，但只有在加入另一个基督教团体时才可以。完全自由选择宗教或不选宗教要到 1951 年宗教自由法才实现，而国家与瑞典教会的分离发生在 2000 年。	pending_native_review	pending_reviewer_notes
q116	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad skyddar regeringsformen när det gäller religion?	What does the Instrument of Government protect regarding religion?	《政府组织法》在宗教方面保护什么？	a	Rätten att utöva sin religion och att skyddas mot diskriminering på grund av tro	The right to practice one’s religion and to be protected from discrimination because of belief	实践自己宗教的权利，以及因信仰而免受歧视的保护	a: Rätten att utöva sin religion och att skyddas mot diskriminering på grund av tro | b: Att staten väljer religion åt varje invånare | c: Att bara medlemmar i Svenska kyrkan får utöva religion | d: Att skolans religionskunskap ersätter alla andra ämnen	a: The right to practice one’s religion and to be protected from discrimination because of belief | b: That the state chooses a religion for each resident | c: That only members of the Church of Sweden may practice religion | d: That school religion studies replace all other subjects	a: 实践自己宗教的权利，以及因信仰而免受歧视的保护 | b: 国家为每位居民选择宗教 | c: 只有瑞典教会成员可以实践宗教 | d: 学校宗教知识取代所有其他科目	Regeringsformen är en av Sveriges grundlagar och ger alla rätt att utöva sin religion. Den innebär också att ingen får diskrimineras på grund av sin tro eller religiösa uppfattning; de andra alternativen går emot religionsfriheten eller blandar ihop den med skolan.	The Instrument of Government is one of Sweden’s constitutional laws and gives everyone the right to practice their religion. It also means no one may be discriminated against because of faith or religious belief; the other options contradict religious freedom or confuse it with school.	《政府组织法》是瑞典基本法之一，保障每个人实践自己宗教的权利，也表示任何人不得因信仰或宗教观点而受歧视。其他选项违反宗教自由或把它和学校科目混淆。	pending_native_review	pending_reviewer_notes
q117	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionens roll	42	Vilka kristna högtider firar många svenskar även om de inte ser sig som religiösa?	Which Christian holidays do many Swedes celebrate even if they do not see themselves as religious?	许多瑞典人即使不认为自己有宗教信仰，也会庆祝哪些基督教节日？	a	Jul och påsk	Christmas and Easter	圣诞节和复活节	a: Jul och påsk | b: Id al-fitr och Newroz | c: Sveriges nationaldag och första maj | d: Valborgsmässoafton och midsommar	a: Christmas and Easter | b: Eid al-Fitr and Newroz | c: Sweden’s National Day and May Day | d: Walpurgis Night and Midsummer	a: 圣诞节和复活节 | b: 开斋节和 Newroz | c: 瑞典国庆日和五一 | d: 瓦尔普吉斯夜和仲夏节	Kristendomen har lämnat många kulturella spår i Sverige. Många svenskar firar fortfarande kristna högtider som jul och påsk även om de inte ser sig själva som religiösa; de andra alternativen beskriver andra traditioner eller högtider.	Christianity has left many cultural traces in Sweden. Many Swedes still celebrate Christian holidays such as Christmas and Easter even if they do not see themselves as religious; the other options describe other traditions or holidays.	基督教在瑞典留下了许多文化痕迹。许多瑞典人即使不认为自己有宗教信仰，仍会庆祝圣诞节和复活节等基督教节日；其他选项描述的是其他传统或节日。	pending_native_review	pending_reviewer_notes
q118	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionens roll	42	Vilka religiösa ritualer är fortfarande vanliga i Sverige?	Which religious rituals are still common in Sweden?	哪些宗教仪式在瑞典仍然常见？	a	Dop, bröllop i kyrkan och kristen begravning	Baptisms, church weddings, and Christian funerals	洗礼、教堂婚礼和基督教葬礼	a: Dop, bröllop i kyrkan och kristen begravning | b: Endast statliga ceremonier utan religiösa inslag | c: Bara högtider som kommit med invandrare | d: Enbart gudstjänster på juldagen	a: Baptisms, church weddings, and Christian funerals | b: Only state ceremonies without religious elements | c: Only holidays that came with immigrants | d: Only church services on Christmas Day	a: 洗礼、教堂婚礼和基督教葬礼 | b: 只有没有宗教内容的国家仪式 | c: 只有随移民而来的节日 | d: 只有圣诞节当天的教堂礼拜	Dop, bröllop i kyrkan och kristen begravning är fortfarande vanliga religiösa ritualer i Sverige, även bland medlemmar som inte beskriver sig som troende. De andra alternativen gör ritualerna för snäva eller blandar ihop dem med andra slags ceremonier och högtider.	Baptisms, church weddings, and Christian funerals are still common religious rituals in Sweden, even among members who do not describe themselves as believers. The other options make the rituals too narrow or confuse them with other kinds of ceremonies and holidays.	洗礼、教堂婚礼和基督教葬礼在瑞典仍是常见的宗教仪式，即使有些参与者并不把自己描述为信徒。其他选项把仪式说得太狭窄，或与其他种类的典礼和节日混淆。	pending_native_review	pending_reviewer_notes
q119	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Kristendom	43	Vad var Sverige under medeltiden innan Svenska kyrkans lutherska tradition växte fram?	What was Sweden during the Middle Ages before the Church of Sweden’s Lutheran tradition developed?	在瑞典教会的路德宗传统形成之前，中世纪的瑞典是什么？	a	Ett katolskt land	A Catholic country	一个天主教国家	a: Ett katolskt land | b: Ett buddhistiskt kungarike | c: Ett land utan kristna kyrkor | d: Ett land där islam var störst	a: A Catholic country | b: A Buddhist kingdom | c: A country without Christian churches | d: A country where Islam was largest	a: 一个天主教国家 | b: 一个佛教王国 | c: 一个没有基督教教堂的国家 | d: 一个伊斯兰教最大的国家	Svenska kyrkan har historiska rötter i den lutherska, protestantiska traditionen som grundades på 1500-talet. Innan dess, under medeltiden, var Sverige ett katolskt land, och därför är alternativen om buddhism, inga kristna kyrkor eller islam fel.	The Church of Sweden has historical roots in the Lutheran Protestant tradition founded in the 16th century. Before that, during the Middle Ages, Sweden was a Catholic country, so the options about Buddhism, no Christian churches, or Islam are incorrect.	瑞典教会的历史根源在 16 世纪建立的路德宗新教传统。在此之前的中世纪，瑞典是一个天主教国家；因此佛教、没有基督教教堂或伊斯兰教的选项都不正确。	pending_native_review	pending_reviewer_notes
q120	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Judendom	43	Vad fick judar rätt att göra i Sverige på 1700-talet?	What did Jews gain the right to do in Sweden in the 18th century?	18 世纪犹太人在瑞典获得了什么权利？	a	Bo i landet och utöva sin religion	Live in the country and practice their religion	住在国内并实践自己的宗教	a: Bo i landet och utöva sin religion | b: Bli Sveriges största religiösa grupp | c: Bygga Sveriges första moskéer | d: Lämna Svenska kyrkan utan villkor	a: Live in the country and practice their religion | b: Become Sweden’s largest religious group | c: Build Sweden’s first mosques | d: Leave the Church of Sweden without conditions	a: 住在国内并实践自己的宗教 | b: 成为瑞典最大的宗教群体 | c: 建造瑞典第一批清真寺 | d: 无条件离开瑞典教会	Judendomens historia i Sverige kan spåras tillbaka till 1700-talet. Då fick judar rätt att bo och utöva sin religion i Sverige; de andra alternativen blandar ihop judendom med islam, religionsfrihetslagen eller en felaktig storleksordning.	Judaism’s history in Sweden can be traced back to the 18th century. At that time, Jews gained the right to live and practice their religion in Sweden; the other options confuse Judaism with Islam, the Religious Freedom Act, or an incorrect size ranking.	犹太教在瑞典的历史可以追溯到 18 世纪。当时犹太人获得在瑞典居住并实践自己宗教的权利；其他选项把犹太教与伊斯兰教、1951 年宗教自由法或错误的群体大小混淆。	pending_native_review	pending_reviewer_notes
q121	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Islam	44	Vilka riktningar inom islam finns i svenska muslimska församlingar?	Which branches of Islam are found in Swedish Muslim congregations?	瑞典穆斯林会众中有哪些伊斯兰教派别？	a	Sunni och shia	Sunni and Shia	逊尼派和什叶派	a: Sunni och shia | b: Katolska och ortodoxa kyrkor | c: Hinduism och buddhism | d: Lutheransk och protestantisk tradition	a: Sunni and Shia | b: Catholic and Orthodox churches | c: Hinduism and Buddhism | d: Lutheran and Protestant tradition	a: 逊尼派和什叶派 | b: 天主教和东正教教会 | c: 印度教和佛教 | d: 路德宗和新教传统	Svenska muslimska församlingar och organisationer speglar flera riktningar och traditioner inom islam, till exempel sunni och shia. De andra alternativen hör till kristendom, hinduism och buddhism eller Svenska kyrkans traditioner.	Swedish Muslim congregations and organizations reflect several branches and traditions within Islam, for example Sunni and Shia. The other options belong to Christianity, Hinduism and Buddhism, or Church of Sweden traditions.	瑞典的穆斯林会众和组织反映了伊斯兰教内的多个派别和传统，例如逊尼派和什叶派。其他选项属于基督教、印度教和佛教，或瑞典教会的传统。	pending_native_review	pending_reviewer_notes
q122	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Islam	44	Vad erbjuder muslimska församlingar i Sverige?	What do Muslim congregations in Sweden offer?	瑞典的穆斯林会众提供什么？	a	Bön, undervisning och gemenskap	Prayer, teaching, and community	祷告、教学和社群	a: Bön, undervisning och gemenskap | b: Statliga beslut om vilken religion invånare ska ha | c: Bara medeltida kyrkor och kristna ritualer | d: Ceremonier för Sveriges nationaldag	a: Prayer, teaching, and community | b: State decisions about which religion residents should have | c: Only medieval churches and Christian rituals | d: Ceremonies for Sweden's National Day	a: 祷告、教学和社群 | b: 国家决定居民应有哪个宗教 | c: 只有中世纪教堂和基督教仪式 | d: 瑞典国庆日的典礼	Muslimska församlingar i Sverige erbjuder bön, undervisning och gemenskap. De spelar också en viktig roll för att bevara och främja muslimsk tradition och kultur; de andra alternativen blandar ihop detta med statlig religionsstyrning, kristendom eller nationaldagen.	Muslim congregations in Sweden offer prayer, teaching, and community. They also play an important role in preserving and promoting Muslim tradition and culture; the other options confuse this with state control of religion, Christianity, or National Day.	瑞典的穆斯林会众提供祷告、教学和社群，也在保存和促进穆斯林传统与文化方面扮演重要角色。其他选项把这点与国家控制宗教、基督教或国庆日混淆。	pending_native_review	pending_reviewer_notes
q123	zh-Hans	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Hinduism och buddhism	43	Vilket påstående om buddhister och hinduer i dagens Sverige stämmer?	Which statement about Buddhists and Hindus in present-day Sweden is correct?	关于今天瑞典的佛教徒和印度教徒，哪个说法正确？	a	De finns främst bland invandrare från länder där religionerna är stora	They are mainly among immigrants from countries where these religions are large	他们主要存在于来自这些宗教盛行国家的移民之中	a: De finns främst bland invandrare från länder där religionerna är stora | b: De finns bara i Svenska kyrkans församlingar | c: De är Sveriges näst största religion | d: De fick fullständiga medborgerliga rättigheter först 1870	a: They are mainly among immigrants from countries where these religions are large | b: They are only in Church of Sweden congregations | c: They are Sweden’s second-largest religion | d: They first received full civil rights in 1870	a: 他们主要存在于来自这些宗教盛行国家的移民之中 | b: 他们只存在于瑞典教会的会众中 | c: 他们是瑞典第二大宗教 | d: 他们直到 1870 年才获得完整公民权利	I dagens Sverige finns buddhister och hinduer främst bland invandrare från länder där dessa religioner är stora. Alternativen om Svenska kyrkan, Sveriges näst största religion och medborgerliga rättigheter handlar i stället om kristendom, islam eller judendom.	In present-day Sweden, Buddhists and Hindus are found mainly among immigrants from countries where these religions are large. The options about the Church of Sweden, Sweden’s second-largest religion, and civil rights refer instead to Christianity, Islam, or Judaism.	今天瑞典的佛教徒和印度教徒主要存在于来自这些宗教盛行国家的移民之中。关于瑞典教会、瑞典第二大宗教和公民权利的选项分别涉及基督教、伊斯兰教或犹太教。	pending_native_review	pending_reviewer_notes
q124	zh-Hans	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Sveriges nationaldag	46	Vad hände den 6 juni 1523, ett datum som hör ihop med Sveriges nationaldag?	What happened on 6 June 1523, a date connected with Sweden's National Day?	1523 年 6 月 6 日发生了什么，这个日期与瑞典国庆日有关？	a	Gustav Vasa valdes till svensk kung	Gustav Vasa was elected king of Sweden	古斯塔夫·瓦萨被选为瑞典国王	a: Gustav Vasa valdes till svensk kung | b: Sverige gick med i EU | c: Svenska kyrkan och staten skildes åt | d: Midsommarafton blev Sveriges nationaldag	a: Gustav Vasa was elected king of Sweden | b: Sweden joined the EU | c: The Church of Sweden and the state separated | d: Midsummer Eve became Sweden’s National Day	a: 古斯塔夫·瓦萨被选为瑞典国王 | b: 瑞典加入欧盟 | c: 瑞典教会和国家分离 | d: 仲夏夜成为瑞典国庆日	Den 6 juni 1523 valdes Gustav Vasa till svensk kung, en händelse som kopplas till den svenska statens självständighet. Den 6 juni 1809 antogs också en ny regeringsform som begränsade kungens makt; EU-medlemskap, kyrka-stat-separation och midsommar hör till andra ämnen.	On 6 June 1523, Gustav Vasa was elected king of Sweden, an event linked to the Swedish state's independence. On 6 June 1809, a new Instrument of Government also limited the king's power; EU membership, church-state separation, and Midsummer belong to other topics.	1523 年 6 月 6 日，古斯塔夫·瓦萨被选为瑞典国王，这一事件与瑞典国家的独立有关。1809 年 6 月 6 日也通过了限制国王权力的新《政府组织法》；欧盟成员、教会与国家分离以及仲夏节属于其他主题。	pending_native_review	pending_reviewer_notes
